Regents approve plans for new School of Business building,"The Regents of the University of California have approved construction plans for a new UC Riverside School of Business building that will provide more instructional and administrative space to meet growing enrollment demand. The vote, which took place July 20, allows the campus to move forward with construction this fall. The new building is expected to be completed by fall 2024.",https://news.ucr.edu/articles/2022/07/26/regents-approve-plans-new-school-business-building
"Pandemic left behind, the Inland Empire economy flourished in 2022","Despite the recession drumbeat getting louder in many quarters across the nation, the Inland Empire’s economy is not only showing strength, but is outstripping California’s other major metros and the state as a whole along some very key measures, according to an analysis released today by the UC Riverside School of Business Center for Economic Forecasting and Development. ",https://news.ucr.edu/articles/2022/12/21/pandemic-left-behind-inland-empire-economy-flourished-2022
How to improve corporate social and environmental responsibility,Targeted violation reports are more likely to encourage vertical integration and reward “good” firms,https://news.ucr.edu/articles/2019/06/27/how-improve-corporate-social-and-environmental-responsibility
Human gut bacteria have sex to share vitamin B12,"Your gut bacteria need vitamin B12 just as much as you do. Though DNA is usually passed from parent to child, new research shows gut bacteria transfer genes through “sex” in order to take their vitamins.",https://news.ucr.edu/articles/2022/02/01/human-gut-bacteria-have-sex-share-vitamin-b12
She ran the race — and won,UC Riverside’s Denise Davis has a new title: city council member,https://news.ucr.edu/articles/2018/12/19/she-ran-race-and-won
Approaching the Vietnam War from another angle,An environmental historian’s book highlights the roles landscapes play in military conflicts,https://news.ucr.edu/articles/2018/11/01/approaching-vietnam-war-another-angle
Summer internships — from home,These UCR students aren’t letting a pandemic stop their personal and professional development.,https://news.ucr.edu/articles/2020/09/09/summer-internships-home
Why doesn’t fire kill some bacteria and fungi?,"UC Riverside scientists will spend the next three years studying the traits that allow soil microbes to respond to fire, as well as the role those microbes play in storing or emitting powerful greenhouse gases like carbon dioxide or nitrous oxide.  ",https://news.ucr.edu/articles/2022/03/30/why-doesnt-fire-kill-some-bacteria-and-fungi
From juvenile detention to college graduation,A felony conviction gave Ramón Leija the determination to turn his life around.,https://news.ucr.edu/articles/2019/05/28/juvenile-detention-college-graduation
‘A closed mouth doesn’t get fed’,This future PepsiCo associate was raised without her parents since the age of 9. Her resiliency transformed into grit,https://news.ucr.edu/articles/2019/05/28/closed-mouth-doesnt-get-fed
On the front line of medicine,Medical school graduate Hurnan Vongsachang will start her residency in emergency medicine this summer,https://news.ucr.edu/articles/2019/05/28/front-line-medicine
Engineering her family's future,Andrea Cruz Castillo pushed through self-doubt and maternal guilt to launch a career in data administration and database management,https://news.ucr.edu/articles/2019/05/28/engineering-her-familys-future
Pushing back against poverty,"Mark Sebarrotin said UCR was his shot at the California dream; now, he wants to help others achieve their dream, too.",https://news.ucr.edu/articles/2019/05/28/pushing-back-against-poverty
For the love of caterpillars,A first-generation student’s journey into entomology.,https://news.ucr.edu/articles/2019/05/28/love-caterpillars
Study: acne treatment only addresses half of the problem,"Severe acne often leaves deep psychological scars, disproportionately affecting women and people with darker skin. Researchers say dermatological treatment isn't enough.",https://news.ucr.edu/articles/2021/02/11/study-acne-treatment-only-addresses-half-problem
Screening may miss one-quarter of child sexual abuse cases,"Up to one-quarter of people who suffer child sexual abuse might be passed over for treatment because of current screening procedures, according to UC Riverside psychology researchers. Their just-published study also finds that whether survivors of child sexual abuse identify themselves as abuse survivors influences the outcomes they experience in young adulthood.",https://news.ucr.edu/articles/2020/11/21/screening-may-miss-one-quarter-child-sexual-abuse-cases
Connecting through culture,This psychology major from Dubai made it her mission to connect local and international students.,https://news.ucr.edu/articles/2019/05/28/connecting-through-culture
'Falling out of love' led to record-breaking tennis career,"A shift from soccer to tennis jostled Kyle McCann's Irish footballer-father, but a storied UCR career affirms it was the right move.",https://news.ucr.edu/articles/2019/05/28/falling-out-love-led-record-breaking-tennis-career
Good parent bond = good COVID behavior,"Containing the COVID-19 pandemic depends on the degree to which people exhibit prosocial behavior — behavior that benefits others. We wear masks to protect ourselves, but also our neighbors. We get vaccines to stop the spread of the coronavirus, to edge society closer to herd immunity. A new study from UC Riverside finds that the degree to which adolescents exhibit prosocial behaviors generally, and COVID-19 health protective behaviors in particular, depends on the security they feel in relationships with their primary caregivers.",https://news.ucr.edu/articles/2022/01/04/good-parent-bond-good-covid-behavior
"Computers, nematodes, and curiosity",Alejandro De Santiago Perez wants more lab experience before pursuing a doctorate in bioinformatics.,https://news.ucr.edu/articles/2019/05/28/computers-nematodes-and-curiosity
Should we be double masking?,UC Riverside epidemiologist answers this and other questions in Q&A,https://news.ucr.edu/articles/2021/01/27/should-we-be-double-masking
"Demographic dilemma: slowing population growth, not pandemic, at the root of U.S. worker shortage",Supply chain struggles have been widely blamed for the inability to meet consumer and business demand throughout the pandemic.,https://news.ucr.edu/articles/2022/08/03/demographic-dilemma-slowing-population-growth-not-pandemic-root-us-worker
Marginalized communities of color face high COVID-19 risk,UC Riverside study focused on farm-working communities in California’s Eastern Coachella Valley,https://news.ucr.edu/articles/2022/05/25/marginalized-communities-color-face-high-covid-19-risk
Monkeypox explained,"UC Riverside experts discuss disease symptoms, vaccines, and anxiety management",https://news.ucr.edu/articles/2022/08/10/monkeypox-explained
A shot in the arm,UC Riverside experts answer questions on Americans needing just one COVID-19 booster vaccine each year,https://news.ucr.edu/articles/2022/09/07/shot-arm
UC Riverside gets $3.8 million grant to support student-parents,"UC Riverside’s Early Childhood Services, or ECS, and Women’s Resource Center, or WRC, have received a $3.8 million grant through the Child Care Access Means Parents in School Program, or CCAMPIS. The grant is offered by the U.S.",https://news.ucr.edu/articles/2023/03/29/uc-riverside-gets-38-million-grant-support-student-parents
Do you act before you think or think before you act?,UC Riverside psychologists’ experiments explain which choice rules daily life,https://news.ucr.edu/articles/2022/10/05/do-you-act-you-think-or-think-you-act
"Riverside Angel Summit finalists are promising medical, agricultural, and energy startups",The four finalists were founded in Riverside County and are developing with support of the UC Riverside Office of Technology Partnerships,https://news.ucr.edu/articles/2021/12/14/riverside-angel-summit-finalists-are-promising-medical-agricultural-and-energy
Agricultural pest control and energy storage startups win Riverside Angel Summit,"Two Riverside startups receive over $80,000 in seed capital from Citrus Seeds",https://news.ucr.edu/articles/2022/02/16/agricultural-pest-control-and-energy-storage-startups-win-riverside-angel
UCR recognizes longtime generosity of Campbell family with building renaming,The University Laboratory Building is being renamed the “Rochelle and Allison Campbell Hall”,https://news.ucr.edu/articles/2018/10/17/ucr-recognizes-longtime-generosity-campbell-family-building-renaming
$1 million gift empowers next generation of scientists,Undergraduate research is benefactor of gift from Rochelle Campbell and Professor Sue Wessler,https://news.ucr.edu/articles/2018/03/05/1-million-gift-empowers-next-generation-scientists
Oldest evidence for animals found by UCR researchers,Molecular fossil evidence suggests sponges lived on the ancient ocean floors 100 million years before the Cambrian period,https://news.ucr.edu/articles/2018/10/15/oldest-evidence-animals-found-ucr-researchers
Petri dishes don’t make good hosts for parasitic nematodes,Some of what scientists know about how parasitic nematodes damage their host’s tissues may be missing the mark,https://news.ucr.edu/articles/2019/05/02/petri-dishes-dont-make-good-hosts-parasitic-nematodes
How to eat a poison butterfly,"In high enough concentrations, milkweed can kill a horse, or a human. To be able to eat this plant, monarchs evolved a set of unusual cellular mutations. New UC Riverside research shows the animals that prey on monarchs also evolved these same mutations. ",https://news.ucr.edu/articles/2021/11/22/how-eat-poison-butterfly
Hot in 2020: Riverside’s startup scene,UC Riverside has helped the city become a testing ground for the technology of the future,https://news.ucr.edu/articles/2020/01/28/hot-2020-riversides-startup-scene
"Among body shapes, pears are healthier than apples","Whether we like it or not, everyone accumulates fat. For women, it usually accumulates around the hips, resulting in a pear-shaped look. In men, fat tends to build up around the abdomen, creating an apple shape. As it turns out, it’s healthier to be a pear than an apple.",https://news.ucr.edu/articles/2018/09/12/among-body-shapes-pears-are-healthier-apples
Musical sensor shows bad medicine plays false note,"Inspired by a musical instrument, the simple sensor can be constructed from common materials and used to detect adulterated or counterfeit drugs",https://news.ucr.edu/articles/2018/09/12/musical-sensor-shows-bad-medicine-plays-false-note
Focus on the Future: Women's Volleyball,"While the UC Riverside women's volleyball team has a solid core of upperclassmen, it will be the seven new additions to the roster that could take the team to the next level in the Big West Conference. ""Our freshmen are a really good class,"" head coach Michelle Patton-Coleman said. ""They have a lot to learn when it comes to the system and the speed of the game. They just have to get in games and know what it is like to play at the Division I level."" One of the freshmen the team will rely on is outside hitter Marissa Holt, whose physicality will help put balls away.",https://news.ucr.edu/articles/2018/09/12/focus-future-womens-volleyball
Focus on the Future: Men's Soccer,"When a new crop of student-athletes report to camp for the first time, it can be difficult for them to blend in well with the veterans. That hasn't been the case for the UC Riverside men's soccer team. ""My new teammates are really the ones that are helping us out by the way they have acclimated to the team's chemistry and our game plan so quickly,"" said senior forward Antonio Lokossou. The Highlanders come into the season with a 27-man roster that features five freshmen and six transfer students. For the 11 student-athletes, the veterans have already been a great guide.",https://news.ucr.edu/articles/2018/09/12/focus-future-mens-soccer
$4 million grant will study factors that lead to success for UC minority students in STEM disciplines,"The National Science Foundation has awarded a five-year, $4 million grant to fund a program for minority students across nine University of California campuses.  ",https://news.ucr.edu/articles/2018/09/12/4-million-grant-will-study-factors-lead-success-uc-minority-students-stem
Graduate students create mental health support network,R’Grad Peer Support Group meets weekly and is designed to be a nonclinical outlet.,https://news.ucr.edu/articles/2020/02/03/graduate-students-create-mental-health-support-network
"Patricia Cardoso to helm upcoming episodes of Netflix, CBS, ABC, and Freeform shows","The UCR professor will be directing episodes of “Tales of the City,” “All Rise,” “Emergence,” and “Party of Five.”",https://news.ucr.edu/articles/2019/09/04/patricia-cardoso-helm-upcoming-episodes-netflix-cbs-abc-and-freeform-shows
First Latina film director included in National Film Registry is a UCR professor,"The 2002 film that placed a middle-class Latino family on the big screen is now officially part of United States cinematic history.  “Real Women Have Curves,” directed by University of California, Riverside professor Patricia Cardoso, is now part of the Library of Congress’ National Film Registry. Cardoso is the first Latina director to be included in the registry’s 31-year history, according to the registry’s women director’s list.",https://news.ucr.edu/articles/2020/01/02/first-latina-film-director-included-national-film-registry-ucr-professor
Six theater employees sew face masks for their colleagues ,"The goal is to make at least 750 masks, which are free for essential UCR employees.",https://news.ucr.edu/articles/2020/04/10/six-theater-employees-sew-face-masks-their-colleagues
‘She Kills Monsters’ will feature ‘old school theatre magic’,COVID-19 has forced the theater team to be more resourceful while producing a virtual show from home.,https://news.ucr.edu/articles/2021/02/17/she-kills-monsters-will-feature-old-school-theatre-magic
‘The Anxiety of Laughing’ will be screened at Dances With Films festival in June,The film was directed by UCR Professor Robin Uriel Russin and written by UCR alum Andrew Justvig.,https://news.ucr.edu/articles/2022/05/12/anxiety-laughing-will-be-screened-dances-films-festival-june
Grad Slam spotlights emerging UCR scholars and scientists,The annual competition returns to UC Riverside’s Culver Center on March 4 and Palm Desert Center on April 4,https://news.ucr.edu/articles/2019/02/15/grad-slam-spotlights-emerging-ucr-scholars-and-scientists
This UCR historian once trained horses; now she studies them,Doctoral student Katrin Boniface turns a lifelong passion into research for a growing field: equine history,https://news.ucr.edu/articles/2019/05/03/ucr-historian-once-trained-horses-now-she-studies-them
A ‘pivotal time in their lives’,"Nearly 6,000 students are eligible to graduate this year, with ceremonies running from May 31- June 17.",https://news.ucr.edu/articles/2019/05/28/pivotal-time-their-lives
A winding road to studying autism,Yasamin Bolourian pursued a doctorate in special education due to a passion for helping families.,https://news.ucr.edu/articles/2019/05/28/winding-road-studying-autism
Queen’s genes determine sex of entire ant colonies,UC Riverside researchers have discovered the genetic basis for a quirk of the animal kingdom — how ant queens produce broods that are entirely male or female.,https://news.ucr.edu/articles/2021/12/14/queens-genes-determine-sex-entire-ant-colonies
"Agreement propels anthropological opportunities for UCR researchers, students in Mexico",Memorandum of understanding strengthens the relationship between UCR’s anthropology department and Mexico’s National Institute of Anthropology and History,https://news.ucr.edu/articles/2019/06/06/agreement-propels-anthropological-opportunities-ucr-researchers-students-mexico
"Two grad students win nearly $100,000 in fellowship awards",First-generation college students in sociology and education received the Ford Foundation awards to support their research,https://news.ucr.edu/articles/2019/06/18/two-grad-students-win-nearly-100000-fellowship-awards
She sees dead people,History doctoral student Alyse Yeargan studies photographs of the deceased to understand how and why we grieve,https://news.ucr.edu/articles/2019/12/06/she-sees-dead-people
Earning her chances,Roseanne Carmen Rosenthal’s latest achievements have come by chance — or at least that’s what she thinks. But luck alone doesn’t account for the seven courses she took during spring quarter in order to complete her bachelor’s degree — and the 3.36 GPA she earned doing it — while also meeting deadlines for a doctoral program application.  ,https://news.ucr.edu/articles/2019/08/09/earning-her-chances
Three students receive Barry M. Goldwater Scholarships,Another seven students also received prestigious honors.,https://news.ucr.edu/articles/2019/07/03/three-students-receive-barry-m-goldwater-scholarships
Economic Forecast Conference delivers good news,"A decade after the recession of 2008, the region is home to the fastest job growth in Southern California and is the most improved among the major surrounding metro areas",https://news.ucr.edu/articles/2018/10/17/economic-forecast-conference-delivers-good-news
"Stanislavski at UC Riverside: A place where actors, scholars meet","What does it take to bring together actors and scholars? For Bella Merlin, professor of acting and directing at the University of California, Riverside, it takes a practical acting laboratory. A place where ideas and facts will come together.",https://news.ucr.edu/articles/2018/03/05/stanislavski-uc-riverside-place-where-actors-scholars-meet
Her mother grew up with no shoes. She's about to become a master’s scholar,"Growing up in South Central L.A. meant ditching school, becoming a teen mom, and wrestling with her identity as an Afro-Latina — experiences that made this UCR student want to major in public policy.",https://news.ucr.edu/articles/2021/05/08/her-mother-grew-no-shoes-shes-about-become-masters-scholar
Three DACA students react to Supreme Court ruling,"The Supreme Court ruled against the Trump administration’s attempt to end DACA in a 5-to-4 decision on Thursday, June 18.",https://news.ucr.edu/articles/2020/06/19/three-daca-students-react-supreme-court-ruling
Dena Plemmons: Research ethics are top of mind,UCR is the first of two UC campuses to have a fully funded research ethics program.,https://news.ucr.edu/articles/2021/08/27/dena-plemmons-research-ethics-are-top-mind
Malou De Kergret Takes on Leadership Role,"Forward Malou De Kergret is one-of-a-kind on the UC Riverside women's basketball team this season. She's the only senior. ""Something is different about your senior year,"" De Kergret said. ""All seniors from all sports feel it. You know it is your last year and you want to make a difference.""",https://news.ucr.edu/articles/2018/12/05/malou-de-kergret-takes-leadership-role
Science communication competition — it’s on!,Graduate and undergraduate students in STEM fields are encouraged to participate in this inaugural multimedia event.,https://news.ucr.edu/articles/2021/10/20/science-communication-competition-its
UCR offers new research internship for community college transfers,"Grant-funded program includes a $5,000 stipend for participants.",https://news.ucr.edu/articles/2022/02/17/ucr-offers-new-research-internship-community-college-transfers
Commencement 2022 to be in person and on campus,"UC Riverside’s class of 2022 will celebrate the milestone of receiving their bachelor's, master's, and doctoral degrees in person and on campus. In early June, the campus will finally welcome graduating Highlanders to the commencement stage, where their friends, families, and fans can cheer them on as they cross the stage in their statement caps, crisp gowns, and commemorative sashes/stoles. Noteworthy details:",https://news.ucr.edu/articles/2022/02/14/commencement-2022-be-person-and-campus
Fruit fungus for the win at Grad Slam,"UC Riverside’s winner, Claire Whitaker, moves onto the UC-level competition in May.",https://news.ucr.edu/articles/2022/03/11/fruit-fungus-win-grad-slam
UC Riverside alumna named associate vice chancellor,Marie Schultz will oversee the university's development program,https://news.ucr.edu/articles/2020/01/02/uc-riverside-alumna-named-associate-vice-chancellor
In search of UC Riverside's missing not-mascot,"He is a UC Riverside icon, beloved even, and yet discouraged from attending official university events. Before his refresh, at least, he had the appearance of having been through it. Sun-bleached, sort of grubby, like he was on the losing side of a fight at the juice bar.",https://news.ucr.edu/articles/2022/05/12/search-uc-riversides-missing-not-mascot
"Students have innovative, cool ways to nap, relax, and study","Nap pods, hydro massage chairs, and study cubbies on campus.",https://news.ucr.edu/articles/2021/12/06/students-have-innovative-cool-ways-nap-relax-and-study
"UC Riverside supports equitable recovery of the Inland Empire with $900,000 CARES Act EDA grant","UCR will provide technical assistance to 1,000 small businesses affected by the COVID-19 pandemic",https://news.ucr.edu/articles/2021/09/28/uc-riverside-supports-equitable-recovery-inland-empire-900000-cares-act-eda
"UC Riverside joins UC San Diego, UC Irvine in multidisciplinary research institute Calit2","Calit2 was created by the state of California over 20 years ago to ensure the state remains on the leading edge of information technology, communications",https://news.ucr.edu/articles/2022/01/20/uc-riverside-joins-uc-san-diego-uc-irvine-multidisciplinary-research-institute
$2.9 million grant will support literacy programs for English-language learners,The funds continue to help School of Education researcher Linda Ventriglia-Navarrette’s work.,https://news.ucr.edu/articles/2021/11/13/29-million-grant-will-support-literacy-programs-english-language-learners
UC Riverside-led ExCITE incubator graduates first startups,Meet the three companies that have secured funding and expanded operations,https://news.ucr.edu/articles/2020/06/03/uc-riverside-led-excite-incubator-graduates-first-startups
Riverside makes Inc.’s top 50 Surge Cities list,UC Riverside drives the fast pace of entrepreneurship,https://news.ucr.edu/articles/2019/12/17/riverside-makes-incs-top-50-surge-cities-list
Bioengineering to host an open house of its new Pediatric Rehabilitation Technology Lab showcasing advancements in pediatric assistive devices,The ability to move independently permits us to examine the world around us. Children born with motor impairments face unique challenges to learn about their environment and develop cognitively and socially through locomotion.  Innovative research in pediatric rehabilitative technologies allow children with these disabilities to interact with and explore their world in a way previously thought to be impossible.,https://news.ucr.edu/articles/2018/12/05/bioengineering-host-open-house-its-new-pediatric-rehabilitation-technology-lab
Marlan and Rosemary Bourns College of Engineering welcomes 17 new faculty,"This year, UC Riverside’s Marlan and Rosemary Bourns College of Engineering (BCOE) welcomed 17 new faculty members, bringing its total faculty cohort to 129. Among the additions are the new engineering dean, a distinguished engineering professor, three provost diversity fellows, a Fulbright Scholar, a National Science Foundation (NSF) CAREER awardee, and two assistant research engineers.",https://news.ucr.edu/articles/2018/12/05/marlan-and-rosemary-bourns-college-engineering-welcomes-17-new-faculty
Bioengineering-led Neuroengineering Symposium brings more than 80 academic experts to share their advancement and build partnerships,"UCR’s Department of Bioengineering led the campus’ first Computational Neuroimaging and Neuroengineering Symposium (CNNS) in November. The symposium brought together more than 80 cognitive neuroscientists, computational psychologists, bioengineers and neuroengineers, electrical and computer engineers, and computer scientists to discuss new advances and results in the fast-growing field.",https://news.ucr.edu/articles/2018/12/05/bioengineering-led-neuroengineering-symposium-brings-more-80-academic-experts
For UC Riverside Bioengineering Professor Immune System Research was Personal,"Dimitrios Morikis, UC Riverside Professor of Bioengineering, passed away May 27, 2019. Professor Morikis is well known for his work in immunophysics and immunoengineering, where he used physics and engineering approaches to understand molecular mechanisms of immunology, develop disease models, and design new drugs and molecular sensors for autoimmune and inflammatory diseases.",https://news.ucr.edu/articles/2019/07/03/uc-riverside-bioengineering-professor-immune-system-research-was-personal
Back to School: UCR Welcome Week 2022,"All UCR Highlanders are invited to celebrate the start of our 2022-23 academic year with a bunch of fun and informative events hosted by various campus partners. This is a great time to discover new departments, reconnect with familiar programs, and add friends to your list of followers and followees.  As thanks to students who are joining the fun, University Communications is hosting a giveaway!",https://news.ucr.edu/articles/2022/09/14/back-school-ucr-welcome-week-2022
$3.5 million Givaudan gift will protect citrus collection,"The University of California, Riverside announced today a $3.5 million donation from Givaudan to support UCR’s Citrus Variety Collection. The gift will help protect one of world’s most extensive citrus diversity collections from the impending threat of citrus greening disease, also known as Huanglongbing, or HLB.",https://news.ucr.edu/articles/2019/03/14/35-million-givaudan-gift-will-protect-citrus-collection
Black eyed peas could help eliminate need for fertilizer,"Black eyed peas’ ability to attract beneficial bacteria isn’t diminished by modern farming practices, new UC Riverside research shows. Planting it in rotation with other crops could help growers avoid the need for costly, environmentally damaging fertilizers.",https://news.ucr.edu/articles/2022/01/20/black-eyed-peas-could-help-eliminate-need-fertilizer
Bee mite arrival in Hawaii causes pathogen changes in honeybee predators,"UC Riverside-led research, done on the Big Island, shows effects of mite introduction have cascaded through entire pathogen communities",https://news.ucr.edu/articles/2019/01/08/bee-mite-arrival-hawaii-causes-pathogen-changes-honeybee-predators
Billionaires in the great beyond,"UCR scientists weigh in on the first successful civilian trip to space, and the ethics of being a billion-dollar rocket man.",https://news.ucr.edu/articles/2021/07/14/billionaires-great-beyond
America’s most widely consumed oil causes genetic changes in the brain,"New UC Riverside research shows soybean oil not only leads to obesity and diabetes, but could also affect neurological conditions like autism, Alzheimer’s disease, anxiety, and depression. ",https://news.ucr.edu/articles/2020/01/17/americas-most-widely-consumed-oil-causes-genetic-changes-brain
Electronic nose startup gets whiff of success,Chromanose chosen for National Science Foundation Innovation Corps entrepreneurial support,https://news.ucr.edu/articles/2018/08/02/electronic-nose-startup-gets-whiff-success
Hope for the infected,"Though no proven treatment for COVID-19 currently exists, UC Riverside virologist Juliet Morrison feels there’s a good chance one will emerge. Morrison, an assistant professor in the Department of Microbiology & Plant Pathology, investigates the science behind promising avenues for new antiviral therapies. She explains what those are and weighs in on drugs being tested.",https://news.ucr.edu/articles/2020/04/22/hope-infected
"Study finds natural fires help native bees, improve food security","Native bees that boost food crops are in decline but changing fire management policies could help them. Most flowering plant farms employ honeybees, a non-native species originally imported from Europe and managed by beekeepers. However, research shows that farms surrounded by natural bee habitat have higher crop yields.",https://news.ucr.edu/articles/2020/05/01/study-finds-natural-fires-help-native-bees-improve-food-security
"Tantrums, ‘Toy Story’ marathons, and Zoom mishaps","Last week, UCR’s Healthy Campus group released tips for staying physically and mentally healthy while social distancing and working from home. But for many faculty and staff members with young children, a number of these recommendations might seem difficult — if not impossible — to follow. Being forced indoors with a child, or children, who either won’t sit still or need constant supervision or attention is a difficult enough task to perform on a day off.",https://news.ucr.edu/articles/2020/04/09/tantrums-toy-story-marathons-and-zoom-mishaps
"Murder hornets invade headlines, not the U.S.","Though “murder hornets” are dominating recent headlines, there are no Asian Giant Hornets currently known to be living in the U.S. or Canada, according to UC Riverside Entomology Research Museum Senior Scientist Doug Yanega. ",https://news.ucr.edu/articles/2020/05/06/murder-hornets-invade-headlines-not-us
